atom_idx,atomic_num,formal_charge,degree,hybridization,is_aromatic,is_in_ring,chiral_tag,chirality_possible,total_num_hs,mass,gasteiger_charge,chain_rank
0,6,0,1,4,0,0,0,0,3,12.011,-0.06538238322279266,0.0
1,6,0,2,4,0,0,0,0,2,12.011,-0.056171667063182704,0.030303030303030304
2,6,0,2,4,0,0,0,0,2,12.011,-0.05356864271905036,0.06060606060606061
3,6,0,2,4,0,0,0,0,2,12.011,-0.053316030800072294,0.09090909090909091
4,6,0,2,4,0,0,0,0,2,12.011,-0.05330596003067345,0.12121212121212122
5,6,0,2,4,0,0,0,0,2,12.011,-0.0532950252407308,0.15151515151515152
6,6,0,2,4,0,0,0,0,2,12.011,-0.0530110635243357,0.18181818181818182
7,6,0,2,4,0,0,0,0,2,12.011,-0.049825015546268066,0.21212121212121213
8,6,0,2,4,0,0,0,0,2,12.011,-0.035073280542573505,0.24242424242424243
9,6,0,2,3,0,0,0,0,1,12.011,-0.08852813310864543,0.2727272727272727
10,6,0,2,3,0,0,0,0,1,12.011,-0.0882316995585825,0.30303030303030304
11,6,0,2,4,0,0,0,0,2,12.011,-0.031597413621427844,0.3333333333333333
12,6,0,2,4,0,0,0,0,2,12.011,-0.03150234522478289,0.36363636363636365
13,6,0,2,3,0,0,0,0,1,12.011,-0.08559982724128674,0.3939393939393939
14,6,0,2,3,0,0,0,0,1,12.011,-0.05804978608368862,0.42424242424242425
15,6,0,3,4,0,0,1,1,1,12.011,0.09450562537283135,0.45454545454545453
16,8,0,1,4,0,0,0,0,1,15.999,-0.38679981965464255,0.48484848484848486
17,6,0,3,4,0,0,2,1,1,12.011,0.08187223632871393,0.48484848484848486
18,6,0,2,4,0,0,0,0,2,12.011,0.07300069865037583,0.5151515151515151
19,8,0,2,4,0,0,0,0,0,15.999,-0.34762035910148487,0.5454545454545454
20,6,0,3,4,0,1,2,1,1,12.011,0.18623756572818648,0.5757575757575758
21,8,0,2,4,0,1,0,0,0,15.999,-0.34139729329150603,0.6060606060606061
22,6,0,3,4,0,1,2,1,1,12.011,0.11228808949242253,0.6363636363636364
23,6,0,2,4,0,0,0,0,2,12.011,0.07213220226041495,0.6666666666666666
24,8,0,1,4,0,0,0,0,1,15.999,-0.393566515099624,0.696969696969697
25,6,0,3,4,0,1,1,1,1,12.011,0.11109641054634938,0.6666666666666666
26,8,0,1,4,0,0,0,0,1,15.999,-0.3874976331817879,0.696969696969697
27,6,0,3,4,0,1,2,1,1,12.011,0.11334314839311219,0.6363636363636364
28,8,0,1,4,0,0,0,0,1,15.999,-0.38739495524835454,0.6666666666666666
29,6,0,3,4,0,1,1,1,1,12.011,0.1332524127837038,0.6060606060606061
30,8,0,1,4,0,0,0,0,1,15.999,-0.38498534394571804,0.6363636363636364
31,7,0,2,3,0,0,0,0,1,14.007,-0.34583877804009516,0.5151515151515151
32,6,0,3,3,0,0,0,0,0,12.011,0.2487380007583527,0.5454545454545454
33,8,0,1,3,0,0,0,0,0,15.999,-0.27209175165817323,0.5757575757575758
34,6,0,3,4,0,0,2,1,1,12.011,0.1323307868428338,0.5757575757575758
35,8,0,1,4,0,0,0,0,1,15.999,-0.38327715798498846,0.6060606060606061
36,6,0,2,4,0,0,0,0,2,12.011,-0.017869911128735733,0.6060606060606061
37,6,0,2,4,0,0,0,0,2,12.011,-0.05032307454074992,0.6363636363636364
38,6,0,2,4,0,0,0,0,2,12.011,-0.05319577088522712,0.6666666666666666
39,6,0,2,4,0,0,0,0,2,12.011,-0.05330411483708255,0.696969696969697
40,6,0,2,4,0,0,0,0,2,12.011,-0.05330595804691169,0.7272727272727273
41,6,0,2,4,0,0,0,0,2,12.011,-0.05330597273304752,0.7575757575757576
42,6,0,2,4,0,0,0,0,2,12.011,-0.05330597278902254,0.7878787878787878
43,6,0,2,4,0,0,0,0,2,12.011,-0.05330597279436929,0.8181818181818182
44,6,0,2,4,0,0,0,0,2,12.011,-0.05330597416583466,0.8484848484848485
45,6,0,2,4,0,0,0,0,2,12.011,-0.053306145063143844,0.8787878787878788
46,6,0,2,4,0,0,0,0,2,12.011,-0.05331603226985505,0.9090909090909091
47,6,0,2,4,0,0,0,0,2,12.011,-0.053568642724643206,0.9393939393939394
48,6,0,2,4,0,0,0,0,2,12.011,-0.056171667063192945,0.9696969696969697
49,6,0,1,4,0,0,0,0,3,12.011,-0.06538238322279266,1.0
